,image_id,split,sat_image_path,mask_path
3496,600841,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/600841_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/600841_mask.png
273,141959,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/141959_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/141959_mask.png
4465,740261,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/740261_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/740261_mask.png
5935,953595,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/953595_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/953595_mask.png
479,17324,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/17324_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/17324_mask.png
4693,771504,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/771504_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/771504_mask.png
5642,910912,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/910912_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/910912_mask.png
3247,56652,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/56652_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/56652_mask.png
5650,913201,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/913201_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/913201_mask.png
976,242466,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/242466_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/242466_mask.png
160,124277,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/124277_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/124277_mask.png
2688,481958,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/481958_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/481958_mask.png
5673,917763,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/917763_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/917763_mask.png
4961,815402,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/815402_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/815402_mask.png
2056,393252,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/393252_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/393252_mask.png
795,217741,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/217741_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/217741_mask.png
2052,393063,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/393063_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/393063_mask.png
2156,407167,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/407167_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/407167_mask.png
5346,866782,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/866782_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/866782_mask.png
3713,629683,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/629683_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/629683_mask.png
6031,968202,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/968202_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/968202_mask.png
3930,661812,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/661812_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/661812_mask.png
3064,536045,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/536045_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/536045_mask.png
4537,751202,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/751202_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/751202_mask.png
3148,550477,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/550477_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/550477_mask.png
567,185489,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/185489_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/185489_mask.png
4707,774382,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/774382_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/774382_mask.png
236,136504,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/136504_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/136504_mask.png
3054,534629,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/534629_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/534629_mask.png
2600,47144,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/47144_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/47144_mask.png
4782,785870,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/785870_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/785870_mask.png
1050,253169,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/253169_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/253169_mask.png
5081,831007,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/831007_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/831007_mask.png
5186,845366,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/845366_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/845366_mask.png
1069,256081,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/256081_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/256081_mask.png
4398,730614,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/730614_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/730614_mask.png
1628,332370,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/332370_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/332370_mask.png
4664,768086,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/768086_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/768086_mask.png
3878,653446,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/653446_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/653446_mask.png
85,113164,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/113164_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/113164_mask.png
1164,270111,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/270111_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/270111_mask.png
4811,789897,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/789897_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/789897_mask.png
6192,995558,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/995558_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/995558_mask.png
1624,331266,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/331266_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/331266_mask.png
514,178641,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/178641_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/178641_mask.png
4161,697488,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/697488_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/697488_mask.png
3554,607142,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/607142_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/607142_mask.png
3982,669884,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/669884_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/669884_mask.png
3923,660195,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/660195_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/660195_mask.png
5155,840706,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/840706_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/840706_mask.png
2,100129,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/100129_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/100129_mask.png
6069,974637,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/974637_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/974637_mask.png
2446,448399,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/448399_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/448399_mask.png
775,215146,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/215146_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/215146_mask.png
5247,854216,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/854216_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/854216_mask.png
3974,669101,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/669101_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/669101_mask.png
3471,597231,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/597231_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/597231_mask.png
172,126492,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/126492_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/126492_mask.png
5194,846744,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/846744_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/846744_mask.png
284,14361,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/14361_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/14361_mask.png
3916,658883,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/658883_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/658883_mask.png
3711,629477,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/629477_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/629477_mask.png
732,209090,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/209090_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/209090_mask.png
2386,43993,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/43993_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/43993_mask.png
2014,386600,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/386600_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/386600_mask.png
3931,662005,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/662005_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/662005_mask.png
5500,889787,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/889787_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/889787_mask.png
2826,501593,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/501593_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/501593_mask.png
5879,946030,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/946030_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/946030_mask.png
3680,625246,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/625246_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/625246_mask.png
3694,627243,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/627243_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/627243_mask.png
5960,957715,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/957715_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/957715_mask.png
4505,746094,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/746094_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/746094_mask.png
2828,501956,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/501956_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/501956_mask.png
3431,592967,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/592967_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/592967_mask.png
229,135183,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/135183_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/135183_mask.png
2175,40882,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/40882_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/40882_mask.png
6082,976759,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/976759_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/976759_mask.png
621,192523,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/192523_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/192523_mask.png
4521,749627,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/749627_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/749627_mask.png
4159,697165,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/697165_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/697165_mask.png
175,126847,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/126847_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/126847_mask.png
5208,848640,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/848640_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/848640_mask.png
6139,9872,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/9872_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/9872_mask.png
5015,823514,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/823514_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/823514_mask.png
1318,291379,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/291379_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/291379_mask.png
3528,604244,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/604244_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/604244_mask.png
4836,794943,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/794943_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/794943_mask.png
3509,60217,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/60217_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/60217_mask.png
1752,349767,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/349767_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/349767_mask.png
3985,670271,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/670271_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/670271_mask.png
6067,974250,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/974250_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/974250_mask.png
5400,873506,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/873506_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/873506_mask.png
1648,335445,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/335445_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/335445_mask.png
1085,259042,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/259042_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/259042_mask.png
6131,985064,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/985064_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/985064_mask.png
2790,495050,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/495050_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/495050_mask.png
5113,834943,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/834943_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/834943_mask.png
2295,426908,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/426908_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/426908_mask.png
2370,437233,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/437233_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/437233_mask.png
1757,351358,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/351358_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/351358_mask.png
125,119603,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/119603_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/119603_mask.png
4138,694668,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/694668_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/694668_mask.png
3773,638045,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/638045_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/638045_mask.png
5760,930021,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/930021_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/930021_mask.png
3510,602292,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/602292_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/602292_mask.png
3575,609597,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/609597_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/609597_mask.png
2068,395265,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/395265_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/395265_mask.png
628,193210,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/193210_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/193210_mask.png
4700,772077,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/772077_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/772077_mask.png
3124,54635,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/54635_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/54635_mask.png
2433,446998,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/446998_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/446998_mask.png
1753,350071,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/350071_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/350071_mask.png
4,100712,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/100712_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/100712_mask.png
3784,639480,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/639480_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/639480_mask.png
4451,737666,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/737666_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/737666_mask.png
1217,278159,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/278159_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/278159_mask.png
1021,248759,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/248759_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/248759_mask.png
1874,36646,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/36646_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/36646_mask.png
2659,478111,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/478111_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/478111_mask.png
3436,593191,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/593191_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/593191_mask.png
126,119673,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/119673_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/119673_mask.png
2716,485468,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/485468_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/485468_mask.png
4566,755575,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/755575_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/755575_mask.png
1060,254668,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/254668_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/254668_mask.png
5313,862459,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/862459_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/862459_mask.png
1796,357288,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/357288_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/357288_mask.png
3270,569918,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/569918_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/569918_mask.png
1712,34523,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/34523_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/34523_mask.png
4999,820787,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/820787_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/820787_mask.png
5114,834966,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/834966_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/834966_mask.png
1913,372422,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/372422_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/372422_mask.png
1940,375532,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/375532_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/375532_mask.png
4165,697939,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/697939_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/697939_mask.png
2638,475676,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/475676_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/475676_mask.png
226,134695,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/134695_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/134695_mask.png
4086,686693,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/686693_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/686693_mask.png
846,225626,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/225626_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/225626_mask.png
3893,655598,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/655598_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/655598_mask.png
5536,895446,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/895446_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/895446_mask.png
261,140235,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/140235_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/140235_mask.png
3371,583858,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/583858_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/583858_mask.png
1592,327052,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/327052_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/327052_mask.png
1923,373615,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/373615_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/373615_mask.png
2011,38615,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/38615_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/38615_mask.png
